"","PRISK","PBENE","DREAD","UNKNO","TRUST","KNsub","KNobj","PROGR","POLICY"
"atnmsh",0.908132163299733,-0.0663184895138228,0.733895854567944,-0.106219517685396,1.23433411075038,0.0831786097989627,-0.356856879662201,0.464155107233863,-0.24058582903073
"1pcdqk",0.216078944010744,-0.436942938881628,0.163808407299241,-0.354213433519601,-1.36001262958148,-0.118937638310666,-0.430623136471731,-0.19446750791494,-0.183511888642093
"2rvvm7",-0.103330234122636,-0.0574881760607691,0.0132697467544848,0.662623194261424,-0.294477361230892,0.234765795881184,0.718211297926831,0.5681240400239,0.508290973993256
"ffp8g3",-0.582444001322706,-0.115651077139808,-0.870061095410142,-0.97283414975022,1.46597221256573,0.13370767182637,-0.0981048235166188,0.266472298315043,0.783842709604276
"gqisbv",0.109609217966284,0.0116612832957921,-1.04496396369861,-0.719817835076858,0.44676456457821,0.234765795881183,1.36529760367842,-0.416791392001237,0.342606418370805
"j9gf2p",0.641957848188583,1.35171984776794,-0.608994272583489,0.732586595648493,1.55862745329186,1.95275390481303,0.552180178244437,0.113933160981563,-1.92282320388407
"gn7tl6",0.162844080988514,0.306369951024508,-0.349242563929136,0.0916958426168515,-0.201822120504754,-0.270524824392888,0.0828790975689957,-0.0949239174994517,0.185204703303914
"jbes9j",-2.28595961803406,-2.64762972611537,0.0627022756354993,-0.343375770086035,-1.54532311103375,2.66016077319673,-1.02713320580109,0.0132222819502607,-1.46786186223209
"0k4fsp",-0.582444001322706,-1.16080541506748,-0.272193435183962,-0.229997453647047,-0.109166879778616,-1.98851293332473,-0.303017824817327,-0.119423298611403,0.20389531838046
"ntqrmr",-0.422739412256016,0.874653374620406,0.918699703502726,-0.342644697967518,-0.896736425950787,-0.77581544466696,-0.299329344531719,-0.359308405168677,0.39908070523117
"kf01s6",0.961367026321963,0.188802777307754,0.572389779001682,0.121281181762588,-0.387132601957029,-0.624228258584738,0.00539672564287665,0.0408237770684162,-0.246949650186363
"getu1v",-0.103330234122636,-0.321103480428868,-0.100520597443126,0.441563683543669,-0.0628392594155473,-1.0789898168314,0.863626381504189,-0.132430497766215,0.280461940003335
"f7rrr4",-0.369504549233786,1.49787936266911,0.75406570856151,0.726082391026683,0.354109323852073,1.85169578075821,-0.391770160629033,-0.0833298397445388,-0.274103041581841
"ku5l49",-0.263034823189326,-0.103395090631118,0.224469792890687,0.183215251393053,1.60495507365493,0.386352981963406,-0.342622314627208,-0.471309695256952,-0.0675609306390297
"3lniml",0.269313807032974,-0.403088372916199,1.2413443789718,0.619294093041978,0.956368388571968,2.05381202886784,0.588121166975476,-0.0172540037131859,-0.0529255097935875
"anuhu8",-0.103330234122636,-0.00173319424116708,0.27832808233716,0.404141401448773,1.00269600893504,0.13370767182637,1.53031486066936,0.591851398499701,0.589737653562838
"ks5r0l",-0.688913727367166,-1.89551288317726,0.15756217811288,0.0908345597950525,-1.31368500921841,-1.23057700291362,-0.143113488453855,-0.339761566631029,0.518039523463605
"uqtl6o",-0.635678864344936,-0.69488407171568,0.396591140788707,1.24763187549754,-0.201822120504754,0.234765795881184,0.110202276499976,-0.755492350457175,6.79470950221139e-05
"chtk97",-1.00832290550055,-0.667216806042109,0.378005025547672,1.15347096191335,0.168798842399797,-0.624228258584739,1.81800385039712,0.504343993314112,-0.190848469185591
"oimh24",-0.263034823189326,0.00870282334958691,0.720902079512145,-0.533276644538279,-0.155494500141685,-0.0684085762832592,0.234717918954789,0.252258012286666,-0.769070840277424
"ih5oua",0.0031394919218238,1.27388929576852,0.701213508103418,0.642847763096733,2.48517986055324,0.184236733853777,-0.392472346907813,0.356793943534211,0.0304201971273316
"rg5rh1",0.216078944010744,-0.0502912010607245,0.682756399081829,-0.914835629274897,0.0298159813105905,0.386352981963405,0.351033962276085,-0.292606726418272,0.0522107732350158
"mrth9u",-1.11479263154501,0.146143409047537,-0.285841640315026,-0.971261868100091,-0.0628392594155473,0.184236733853777,1.27199390753136,0.268954065811459,0.599480396998187
"es5ftt",0.482253259121893,-0.542265602228974,0.394462748335141,-0.998891255447587,0.632075046030486,0.083178609798962,0.788972432041588,0.250177006979176,-0.0365703516103767
"lkgldb",-0.369504549233786,-0.540538736227796,-0.141134558897539,0.237617780857372,-0.248149740867823,-0.219995762365481,0.100105374553515,-0.0196228829933004,0.864176743222878
"q6e1ch",-1.43420180967839,1.41000518460468,-0.0595254142403987,-0.0077195927509332,0.493092184941279,-0.0178795142558519,0.864232400819391,-0.210726254271533,0.882881283858775
"l1q38b",0.162844080988514,2.01262866860851,0.758543185181093,-0.0161519587953124,0.354109323852073,0.537940168045627,0.857771523228374,-0.656227884526569,0.795997458217311
"0qmcoq",0.162844080988514,-0.754289193616212,-0.192067563853953,-0.731993632677046,0.0298159813105905,-0.068408576283259,0.272361607249599,0.197048515493401,0.258949211361241
"3a6u26",0.109609217966284,0.450905055823504,0.268918428625225,-0.295504697232603,0.539419805304348,-0.624228258584738,0.578002393930625,-0.76994921599116,0.974800527162848
"pi0qlb",1.06783675236642,-0.280152696836759,0.145958068906871,-0.54343673730438,0.122471222036728,0.436882043990813,-0.185657070400228,-0.0831859027582264,-1.00635218702455
"ak6k4h",-0.848618316433856,-0.805459606861796,-0.376632353366096,-1.47136319453776,0.168798842399797,-1.88745480926992,-0.538123764792179,0.0592453681787894,-0.205468896670436
"9dlbuf",1.22754134143311,1.26007479239051,0.327153113684015,0.917723358148181,-4.69560129572243,-1.18004794088622,-0.354702111442685,0.0067547221782846,-1.49864056642536
"4qnlcc",0.109609217966284,0.0170106550625906,0.459598482812267,2.63467304215862,-0.526115463046236,-1.23057700291362,-0.665344476331694,-0.742629088288675,-1.32625938621382
"g0gku9",0.482253259121893,0.891277966397244,0.0289765411398948,0.09155862393657,0.817385527482761,-0.118937638310666,0.447846649351696,0.270713905445527,0.498236303552367
"i2q1q3",0.695192711210813,0.567035299165824,-0.580590018373596,0.0917691142857125,0.0298159813105905,0.84111454021007,1.01942337152712,0.123767399102408,-0.41156454697757
"estpoq",-0.209799960167096,-0.35038537859097,-0.114118407437055,0.324321604953678,0.956368388571968,0.386352981963406,-0.231494090511432,-0.454898262426306,0.161829624951047
"tro771",1.12107161538865,-0.217817173936739,0.767990358635439,1.2921333676576,-0.0628392594155473,1.7506376567034,0.277445450706473,-0.137137207556433,0.503842159118226
"pn6ia8",-0.529209138300476,-0.394378796695214,-0.345756326841492,-0.463595038235765,0.354109323852073,0.891643602237477,-0.0816933668745103,0.503497870371721,0.093077424422534
"hpboie",-0.263034823189326,0.486805331626389,0.311247998469116,-0.817036427162169,-1.12837452776613,0.13370767182637,-0.0261729074649748,0.23132910111913,0.0495631147905862
"66uefd",-0.848618316433856,0.897569845745144,-0.702641699222147,-0.0305459917438731,-0.294477361230892,-0.169466700338073,-0.532527258384404,-0.248283625214577,0.0518911435563105
"somsim",-0.369504549233786,-0.524707006590456,0.373324157583008,1.27283610116738,0.215126462762866,-0.927402630749181,-0.491075095382747,-0.0927943644464684,-0.0343669725521958
"1sqnnf",0.908132163299733,-0.161782034104041,-1.6746526784256,-0.664404856633991,1.37331697183959,-0.321053886420296,1.23090091137454,0.599916351596259,1.9664098549548
"0tohjd",1.28077620445534,-0.333163908121801,1.46607433487314,0.692014992360329,0.168798842399797,-0.775815444666959,-0.15745547515345,-0.379772213676478,-0.0214197619582496
"1ebs89",-0.848618316433856,0.651167083495383,0.998227146029734,-0.407416995894107,0.539419805304348,0.942172664264884,0.263840184177428,-0.191681063372895,0.167304094413295
"fbtjoq",-0.316269686211556,-0.0282802502195396,-0.0960188005511188,-0.0504503559481733,0.44676456457821,-0.0684085762832591,0.0427289286743568,0.312983796833266,0.0750469140807366
"kpejtc",-0.316269686211556,-0.743824267815923,0.685571004211159,0.943723983665453,0.724730286756624,0.48741110601822,0.847904279388496,-0.74761267963299,-1.08957351878348
"1l0cit",-0.369504549233786,-0.717193037271622,0.161352491536738,-0.283844568555796,0.632075046030486,0.891643602237477,0.087984444126994,-0.388506756930795,0.834021059003506
"atfmis",1.33401106747757,-0.0112547631975373,0.592778329442011,0.193642923494035,-1.26735738885534,0.0326495477715556,0.132328305375899,0.138494639633536,-0.622709285252683
"lp19e1",-0.635678864344936,0.177749901165964,0.194387258636377,-0.039749675290421,-0.433460222320098,1.85169578075821,0.114856651036608,-0.346908002729125,-0.926390892756507
"e7m8vp",0.801662437255273,-0.173935989345142,-0.416648346362331,-1.02267657716799,0.400436944215141,-0.523170134529924,-0.247444968395558,-0.630171445028406,-0.509304637158827
"vo348a",3.30370099930008,-0.673283793733307,0.909648642266713,-2.20716669598453,0.0298159813105905,-0.371582948447701,-1.06623308787651,-0.369306636627316,-0.680382049997868
"inavge",-1.00832290550055,0.690502809967553,-0.493325196913402,0.157445367623859,0.400436944215141,-0.118937638310666,0.472635967843298,-0.0238955388937948,-0.279905539992956
"36hvv4",-0.0500953711004062,0.785472356395848,0.297349921107307,0.0245422186664148,-0.943064046313856,0.234765795881184,0.11208589800259,0.328797182436393,0.496053550533574
"2r8b7m",0.0031394919218238,0.384415617066982,-0.10943115987433,-0.372394680427226,0.261454083125935,-0.321053886420295,-0.443516399455652,-0.386143373859945,0.717190968183064
"spm98t",-0.901853179456086,-0.291904058307061,-0.325152918435329,-0.255358378935784,-0.248149740867823,-0.270524824392888,0.600796059491483,-0.344499325191258,2.88773085107634
"nc1ii0",0.801662437255273,0.320754548042358,0.876065172924832,0.269644459219291,-0.109166879778616,0.891643602237478,0.480309175032936,0.81417202930752,-0.117023788058339
"gidj20",0.0031394919218238,0.198229969453139,-1.43950667206119,0.0639612915571421,0.771057907119692,-0.77581544466696,0.294846169942718,0.289553061817832,-0.0238789381980618
"r6rl4b",0.748427574233043,-0.55591260346372,-1.01009721403979,0.0548897054958474,1.83659317547028,0.689527354127849,0.0846983576253464,-1.1139924867918,-1.27238222693508
"audrpn",0.641957848188583,0.407313382227242,-0.016867863908226,-0.0281460130228332,-0.0165116390524784,0.335823919935998,-0.0193238891247693,0.245548883356772,-0.295289088487321
"toaf32",1.06783675236642,-0.357479897692016,0.683693339507171,1.33669078817079,0.956368388571968,-0.169466700338073,0.342962698943327,-0.156335084929125,-1.76229825766429
"6qigl7",0.322548670055204,0.683501818414676,0.291074242413494,-0.480208097927238,0.261454083125935,0.285294857908591,0.450132690297527,0.674876164077506,0.565791464866751
"b2559r",-0.901853179456086,-1.5633828347053,-2.42722753760441,0.703034247968228,0.168798842399797,-0.523170134529923,-0.548662279557957,0.151016679777131,-0.323655305378412
"s5jaq1",-0.0500953711004062,0.239974039816155,0.283135667512721,-0.328542846360761,0.354109323852073,-0.826344506694367,-0.605900090258324,0.153560544813568,-0.0104258932941123
"dhs712",1.06783675236642,1.63710292998745,-0.593437540706034,-0.152486448157175,0.817385527482761,1.34640516048414,0.548610705356987,-0.0593942038116179,0.588089598566394
"bl5h4t",-0.369504549233786,-1.03013157628347,-0.111419183954576,-0.677060919283636,-0.989391666676925,-0.0178795142558519,0.654739140799935,-0.594010392412256,-0.535403326832821
"qmek1u",0.535488122144123,1.66936284332305,0.0212595293892833,-0.106485980579589,1.32698935147652,0.84111454021007,0.785027039191504,-1.02763332421823,-0.243533761294411
"ul5hn7",0.269313807032974,-0.274888773530115,0.656136964522733,-0.956054526627366,0.910040768208899,0.48741110601822,0.0187756974989762,0.103365688134628,0.851559188535862
"7346co",1.01460188934419,-1.10558226797017,-0.931287228757071,-1.55544968124621,-1.22102976849227,1.09375985034711,-0.444693364880716,0.779773059256225,0.357688447023009
"muroev",0.322548670055204,-0.56425784710568,-0.76922306873617,-0.30302830019561,-0.896736425950787,-0.169466700338073,0.00595886035888224,-0.0151697451272188,0.44719066716983
"9i2ai2",-0.263034823189326,-0.131790174474145,-0.194683623985746,-0.588309148406212,1.41964459220266,-0.876873568721774,0.239464113914632,0.729704640588115,1.11640385650986
"fo01uj",-0.529209138300476,0.649254011660687,0.393794411294478,0.150758876726641,1.14167887002424,-0.169466700338074,1.37129107999182,-0.207939809729487,0.319856714597481
"6iqmtk",-1.00832290550055,1.34117117203313,-0.889227231300053,-0.925077283916303,0.956368388571968,-2.89803604981806,0.904377134149533,-0.626471283794684,1.29834904476935
"81m2tq",-0.156565097144866,0.145434721473968,0.286382389524065,0.317881712621102,0.122471222036728,0.0326495477715559,-0.479313990049134,0.143272196451517,-0.543081079029359
"5dieer",-0.263034823189326,1.2874704037704,-0.881275170868873,0.281879010293235,-0.850408805587718,0.386352981963406,-0.984103709633239,-0.142614707399706,0.4752657254004
"lj3149",-0.582444001322706,0.241999769794906,-0.435919759590626,0.563777976855411,0.86371314784583,-1.38216418899585,0.299086880567783,-0.14657393676683,0.573576229327881
"jmvg9g",-0.316269686211556,-0.335898325674122,-0.00595912371499013,0.876451264524691,0.0761436016736594,-0.573699196557331,-0.138534192815418,0.155997017842968,0.136618146837298
"1cfvt0",-0.635678864344936,0.0339336861855943,0.300539357365736,-0.193575067382463,-0.75775356486158,0.386352981963405,-0.196030889730352,0.586971945883946,-0.178026742336364
"rjd28s",-0.529209138300476,0.128081462264856,0.164491302006304,-0.479016897772608,-0.572443083409305,-0.725286382639552,-0.428925091844172,0.435698739685575,0.412219229894418
"k6u06d",-1.00832290550055,0.845763018721229,1.05302028826937,-1.45984673840885,1.00269600893504,-0.523170134529923,-0.156713559449581,0.826794954901198,-0.18104110033228
"u473un",-1.75361098781176,0.648749811253707,-0.829369503164381,-0.436399366019452,0.307781703489004,-0.118937638310666,1.14149056763811,-1.39832782846607,0.43292719761951
"fhdaep",0.482253259121893,0.470349088981408,0.065606729765257,-0.518978217435113,1.88292079583335,1.44746328453896,0.600484099972905,-0.52963229847495,0.558705907020296
"pfi9lk",0.0031394919218238,-0.979071273393487,-0.636208974000468,0.663464201970941,2.34619699946403,-0.169466700338073,0.395499683488124,-0.719579373555897,-0.433755861060403
"2r8bu8",0.429018396099664,-0.901054515560548,-0.0398495708264431,0.246514030017809,0.493092184941279,1.24534703642933,-0.289138510075942,-0.432736711824459,0.24601550947546
"fb7qrn",0.429018396099664,-0.040349606263303,0.241359958924559,-0.0239750858106152,-0.0628392594155473,-0.876873568721774,-0.0921203408634622,0.172899105894095,-0.26805825469726
"rkfq5e",-1.06155776852278,0.807949246452239,0.512458372575321,-0.119853593064045,-0.340804981593961,-0.219995762365481,0.201730064132625,-0.628056137672429,1.05489873382369
"ubm198",0.0031394919218238,0.446966678641464,0.655758174207306,0.239044849574349,0.724730286756624,0.13370767182637,-0.194293354346123,0.16420436089753,-0.893680581255539
"q40dvk",0.0031394919218238,0.13761111030924,-0.142284014729917,0.158826127529917,-0.340804981593961,-0.0178795142558523,0.63514300695906,0.364952738843279,-0.529334766382326
"pvrh8n",-1.00832290550055,-0.33012042434685,-0.00833800053790739,0.405032587837223,0.0298159813105905,0.13370767182637,0.231349230124031,-0.375152839541815,0.0135324617633404
"csrl1d",-0.369504549233786,1.23689686921715,-0.322992079000405,-0.47511470218342,0.0761436016736594,0.740056416155256,-0.811034641629424,-0.770944772129128,0.445744191100435
"363fqk",-0.742148590389396,-0.0237347921001127,-0.423798815530685,1.14088025898015,-0.248149740867823,-1.0789898168314,-1.2992933307296,-0.705602170823864,-0.217708836332961
"d1im7q",-0.263034823189326,-0.0287104783056474,-0.367847652506535,0.391112271396156,0.400436944215141,0.285294857908592,-0.589091968402487,-0.0236895043674613,0.732101170865342
"ir64lp",0.482253259121893,0.91336331419071,-0.26939191570224,1.40571922269833,-0.248149740867823,0.588469230073034,1.96687553150348,-0.777518713560451,1.06121913171683
"h4fdn3",0.482253259121893,0.383005896376449,0.18583980677525,0.698221039999089,-1.59165073139682,1.80116671873081,-0.057813119675853,0.52538579269795,0.639800825191386
"3f16qj",-5.26711194727894,-0.598588979162781,-0.553492706781062,-0.484197362434872,1.60495507365493,1.64957953264858,0.0463769603404249,0.0920141898853238,1.0202440943623
"jvqnf1",-0.529209138300476,-0.298187433935539,-0.360472334799159,1.16834226736364,-1.08204690740306,-0.118937638310667,0.538689123664686,0.428564306353699,-0.13482486801958
"bv6har",-1.00832290550055,-0.343701956980145,0.655922695590623,1.56434256052386,0.307781703489004,0.133707671826369,0.380746791441985,-0.178033775802025,0.535211883805542
"riast6",0.695192711210813,0.388672413453891,0.587061282675484,-0.543756772298919,-0.0628392594155473,-2.29168730548917,-0.284169989540502,0.24904301006416,-0.0238789381980618
"argqtd",-0.103330234122636,-0.437140196223021,0.290578092670026,1.32490716617042,0.261454083125935,-0.57369919655733,0.566044463061761,-0.105626577844957,-1.1283291714604
"gpl4as",-0.742148590389396,-1.22638890890904,1.09569011494183,0.682056573625789,0.493092184941279,-0.0684085762832591,-0.638316372968869,0.706838661099401,0.914768312620464
"pgf7b4",-1.2744972206117,1.40600941563498,-0.583366093967128,0.521394899625991,0.956368388571968,1.49799234656636,0.433345935300248,0.541607994075267,1.70441005665316
"mmq7rj",0.588722985166353,-0.295666856532046,0.32745390886213,0.322520153751804,0.122471222036728,-1.43269325102325,0.528760562811695,0.218209013748017,-0.440210380597947
"5h8sn1",-2.07302016594514,-0.206167843734027,0.0929458308012113,-0.499003500014922,-1.59165073139682,-0.0684085762832578,-2.012653061296,-1.17804840470799,1.02869525861123
"blvvtr",-0.103330234122636,-0.0698559714506979,-0.0907286876552207,0.124017837198993,0.400436944215141,-0.0684085762832591,-0.36239106815054,-0.402046652494627,0.871126379110656
"edse41",0.961367026321963,0.327969804375472,-0.701237873093124,-0.0939640113265721,-0.294477361230892,0.0831786097989628,0.150083751049162,0.194462609268424,0.964104695860931
"n2skf9",0.322548670055204,0.83401080798811,-0.348012877104745,-0.635168253575092,-0.340804981593961,-0.270524824392888,-0.0959488881249461,-1.23083242089039,0.301630669993157
"6rnku9",0.535488122144123,0.124245116350407,0.260112945780949,0.440775486398403,0.0298159813105905,0.84111454021007,-0.367413427062725,0.461619991685167,-0.0639058237678184
"rk7qp3",0.535488122144123,0.561359853737551,0.487257731412116,-0.667273065645673,1.09535124966117,-0.118937638310666,0.404520758735703,0.436229193163808,-0.117522982296166
"ur3dip",-0.156565097144866,-0.445765597878077,1.63183559826201,0.464736428902427,-0.340804981593961,2.25592827697747,0.0994645471411477,-0.380844113051472,0.163863973987955
"mjsh0v",-0.156565097144866,0.68917683921154,-0.122620400898198,-0.364194705960969,-0.0628392594155473,-0.0684085762832585,-1.66300305590651,-0.622610696946856,0.17670074017952
"7uc2gf",-0.742148590389396,-0.0968141249192912,0.261322729148821,-0.652672201961233,-1.1747021481292,0.487411106018219,1.39932273624863,-1.11600040214074,-0.63880636381549
"g5hnud",-0.742148590389396,-0.67045542400141,-0.285632232633976,0.504265689185223,-0.943064046313856,-0.775815444666959,-0.38501514612063,0.0067126809897456,-0.177883941675987
"vchn3a",-0.422739412256016,-0.485492866613172,0.0406181449380316,0.231975017616809,-0.109166879778616,-0.0178795142558515,-0.122458832707812,0.227654492446154,0.279266009371936
"a18g44",0.535488122144123,-0.491167887410037,0.547925478196322,-0.739698655633075,-0.618770703772374,0.790585478182663,-0.146457961409437,0.640175770259058,-0.285253732789597
"1ibku0",0.269313807032974,0.205296429607467,0.870951341289601,1.12696056958017,-1.12837452776613,1.34640516048414,-0.172248039348767,0.367361416381146,-2.35779186707738
"mea0mg",-0.156565097144866,-0.288562984448761,0.186535085322446,-0.0441688801175615,0.122471222036728,0.436882043990813,0.237797825281277,0.0802761751440985,-0.283436551447989
"sc4emo",-1.54067153572285,1.21397912419819,-0.540520274264088,0.127583410375967,0.956368388571968,-2.03904199535214,1.7365191263081,-0.0617265381124576,1.29575014356363
"9gs5tq",0.269313807032974,-0.465917469346734,0.342970625506102,-1.47856135292183,0.307781703489004,-0.624228258584738,0.504276975691099,0.127013450094924,0.56949889335438
"rq131s",-2.33919448105629,0.966056530902291,-0.61173065677705,-1.28735781192745,1.18800649038731,-0.270524824392888,0.563244127029556,0.277747453327321,1.97275142311298
"79qtnn",-0.422739412256016,0.178562318532758,-0.181699232600481,0.494660535884647,-0.155494500141685,-0.270524824392888,0.103187623858296,-0.00131092682075166,-0.171306953680328
"l9d3m9",1.17430647841088,-0.592017366433194,0.646847004952127,0.855010263565915,0.956368388571968,-0.0178795142558515,-0.0779685894286904,-0.226432247867623,-0.103107799640231
"ob2osi",-0.529209138300476,-0.117789040631207,-0.214765395491831,0.455101642121343,2.48517986055324,0.436882043990813,0.622856493325803,0.141224482844825,-0.0312787969472685
"bh1q00",0.588722985166353,0.442979413391186,-0.850485859412349,0.927317188860246,0.771057907119692,0.689527354127849,-0.179847933055241,-0.648909715950628,-0.00350025031019842
"vkaps1",-0.688913727367166,-0.109369400036965,1.81608297641913,-0.977663792204498,-1.03571928703999,-0.523170134529924,1.04424824746134,-0.150702655681012,-0.101334952630611
"jkgpqu",0.482253259121893,-0.389422665716974,-0.0101240553794619,0.0181624012409836,0.307781703489004,-0.624228258584738,0.101883399882147,0.0682279871479795,0.53075094335063
"b0dl2h",-0.529209138300476,-0.0123647706476793,-0.248984551487909,-0.277033566225768,0.0761436016736594,-0.725286382639552,-0.158669929524643,-0.155547806248278,0.307004716415797
"ehotq1",0.216078944010744,0.159100004041783,0.761302712167855,-0.123322813494487,-1.54532311103375,-0.57369919655733,-0.2436125751066,-0.479231407269676,-0.84030955532418
"auhogo",1.28077620445534,-0.556826627466695,0.190318226588029,-0.0874902935856901,0.817385527482761,-0.977931692776587,-1.0068371322178,0.191428089011506,-0.400636549754303
"likl5j",1.54695051956649,-0.364368655732247,1.27540600775755,0.208133189418215,-1.1747021481292,0.234765795881184,-0.205790195238253,0.597855088195039,-0.8202513863598
"h35cld",0.535488122144123,0.724946600168709,0.230435560217733,-0.38753550134967,1.60495507365493,0.13370767182637,-0.741774504088525,0.320629637639584,-1.27507776746475
"hvp7s4",-1.22126235758947,0.630994807536614,-0.0828895085441753,-0.221743284904787,-0.0628392594155473,0.841114540210069,0.77045100740393,1.30764032066922,1.38587078742143
"1ruaku",2.13253401281102,-1.04575712022858,-1.06016850000394,-0.694033594021255,-2.28656503684285,0.234765795881184,0.586133224789964,0.129422127632791,-0.340858867079069
"ilcphg",0.109609217966284,-0.873162782861684,0.511906834849618,0.0439628260863325,-1.08204690740306,2.00328296684043,-0.0824551661965773,-0.603348479103356,-0.949015570752585
"jclmf9",-0.156565097144866,0.108245462212618,0.12056926336859,-0.522113193816121,0.168798842399797,0.335823919935998,0.859080913491549,-0.205539881679362,-0.415483753976683
"19oorn",-1.75361098781176,0.639200607982027,1.45235958872505,0.01640647236216,0.817385527482761,-0.826344506694366,0.741725735399344,1.27623932589557,0.474542388441683
"a4r4df",-0.209799960167096,0.00130986490237556,-0.445487915628176,0.00629235970884985,-0.248149740867823,-0.472641072502516,-0.287834232244497,0.0317059706006553,0.247334884907783
"clsas2",0.109609217966284,0.217589828045114,-0.066349186653557,-0.0449830769536003,0.539419805304348,-0.270524824392887,-1.0210395197875,0.200576944249277,0.482890555707415
"tlncop",0.216078944010744,-0.436028914878653,-1.57930093286392,-0.213514093535471,0.0298159813105905,0.0326495477715553,-0.356158590719458,-0.103474725509705,0.747445906451455
"2tppem",0.109609217966284,0.165502843008104,0.664956072059972,-0.050050340860891,-0.294477361230892,0.48741110601822,0.811989898197606,-0.347996705177124,0.130401360626581
"cmuhd7",0.269313807032974,0.0449950660468057,0.697245734864218,0.4037927261312,0.168798842399797,0.84111454021007,1.11775165058108,0.266080285613858,-0.445474871862984
"0u11b1",-0.688913727367166,1.20342279400677,-0.599362161780135,-0.266748717497051,3.41173226781462,-0.0684085762832596,-0.291653296424148,-0.828847567154407,0.774865873061389
"tdnbko",0.908132163299733,0.0359500631821066,1.76201424479817,0.0292963644651533,-0.804081185224649,-2.84750698779065,0.097053800320143,0.533237668030601,-2.09248278502811
"n39cn1",-0.422739412256016,0.0501476051036202,0.212143810941684,0.0653046071229203,1.18800649038731,0.84111454021007,-0.012118757818194,-0.573072731756979,0.31068211220049
"8rep2d",0.0031394919218238,1.31817180023669,1.56853478015816,-0.250665211912633,-0.109166879778616,0.0326495477715551,0.131170173572006,-0.995993003217449,1.33051184093655
"ambsn1",0.109609217966284,0.286702724735536,0.293345678206395,-0.391052825692689,-0.0165116390524784,0.537940168045627,-0.337655062946725,-0.0906735608812265,-0.14673459748381
"fo1pqv",-1.91331557687845,0.140459035268433,2.31305571307357,-1.35300517718227,-0.665098324135443,0.841114540210071,-0.409861930904108,-0.000428258899085735,-0.0787186787701478
"v5bfv6",-1.22126235758947,1.4534846246883,0.120520646855923,0.214965100551109,0.215126462762866,-0.624228258584738,-0.249119208733464,-0.12280453710249,1.12109222431756
"mn8gcu",-1.00832290550055,0.335353834471853,0.203992317535674,0.474100722501573,-1.68430597212296,0.588469230073034,1.48048141497783,-0.916625347337137,0.359042207591413
"fm08ps",0.748427574233043,0.00100207257397078,-0.205359278776213,-0.419726479832869,-0.155494500141685,-0.523170134529924,0.218844358818839,0.147234679097117,-0.346019411708268
"brnspu",0.375783533077434,-0.252588311693595,-0.218403505423573,-0.203800273359402,-0.665098324135443,2.05381202886784,-1.48966587901717,0.24511157618857,1.62395174453127
"glgk6m",0.322548670055204,1.06073656633525,0.0289773626652028,-1.15247618318177,-0.248149740867823,-0.674757320612145,0.0806513783203489,0.0474397596882787,-0.08953279458779
"dfodun",-0.263034823189326,-0.311666086038427,-0.154737714093359,0.0724776965282366,-0.0165116390524784,-0.118937638310666,0.105752877847793,0.070910292961465,-0.0748515498924754
"ht77b0",0.322548670055204,-0.0955914593250941,0.454039605799318,0.186769400996792,-0.572443083409305,-0.725286382639552,-0.0499106684433621,0.354109394789938,-0.493317113753622
"t34c86",0.695192711210813,-0.0489652303047114,0.561088099050574,0.604683380020738,-1.63797835175989,1.39693422251155,1.45287807538337,0.261523009019216,-0.380793830068722
"n1isst",0.269313807032974,-1.04262138279969,0.114157113796443,0.0670707100429921,-0.387132601957029,-0.472641072502516,-0.568383780520675,0.575160841184171,-0.639739857193082
"jjt4dd",-0.316269686211556,0.26165721847023,-0.618668327400713,-0.466348786069943,1.88292079583335,1.34640516048414,-0.0677254456275015,-0.109594556699822,0.680496351871427
"91tp86",-1.11479263154501,-0.033667033915295,0.227904955574446,-0.0559484370327467,0.724730286756624,-1.53375137507807,-0.031418699564723,0.465181712141842,-0.628652622412698
"s0o7u1",-0.848618316433856,0.733963119455282,-0.819264268883305,1.00485221425036,0.215126462762866,-2.84750698779065,0.686214412254483,0.332765161291258,0.38872098648644
"b3n9oa",0.0031394919218238,0.858130814111158,1.02423512563775,0.110813664031329,0.724730286756624,0.184236733853777,-0.369937620642497,-0.348520652098403,-0.0317040821176462
"ga7vsm",0.748427574233043,0.0417283891407871,0.0461322227125585,-1.42234455466932,-0.479787842683167,2.76121889725154,0.555990133736183,0.415440965704108,0.0245893288873757
"oufubg",3.09076154721116,0.214350785454405,-0.170573431045169,1.61820477512889,1.18800649038731,-0.977931692776588,0.19053030278612,-0.370623358438706,-1.12569586062676
"o0lr9g",-0.955088042478315,-1.6879420716241,-0.256965307844673,-1.11172255371224,-0.0628392594155473,0.0831786097989629,0.609157993156448,-0.498383990175352,-0.711494630291301
"mqj1pg",0.322548670055204,-0.0822246161034439,0.0129185284024,0.0578150826393227,0.44676456457821,-0.0684085762832592,-0.201546106242286,0.459981093852665,0.0202357264246069
"r5kghu",0.429018396099664,-0.513159707655334,0.445660504498792,-0.453646528170168,-0.109166879778616,-0.0684085762832589,0.048118478888475,-0.143494122042895,0.655889641589405
"fn95ed",0.0563743549440538,-0.098625590117806,-0.370830534236243,0.0561497708383565,-1.12837452776613,-1.18004794088622,-0.201696451594125,0.320516749423282,0.463977943243377
"2jls1b",1.17430647841088,0.838706336180549,-0.188843903272852,-0.61640775628902,0.168798842399797,-0.0684085762832589,0.0510527119296083,0.132245117154112,0.792679512412961
